S.NO,Movie,Year,Language,Certificate,Genre,Overview,Runtime,Rating,No.of.Ratings,PosterURL
1530,Via Darjeeling,2008,Hindi,,,,,,,
1531,Love Story 2050,2008,Hindi,,,,,,,
1532,Contract,2008,Hindi,,,Contractis a 2008 IndianHindi-languageaction drama film[1]written byPrashant Pandeyand directed byRam Gopal Varma. The film is set against the backdrop ofterrorismand the infiltration byR.A.W.and theIntelligence Bureau.[2],,,,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Contract_Hindi_Movie.jpg/250px-Contract_Hindi_Movie.jpg
1533,Money Hai Toh Honey Hai,2008,Hindi,,,,,,,
1534,Singh Is Kinng,2008,Hindi,,,"Singh Is Kinngis a 2008 IndianHindi-languageaction comedy filmdirected byAnees Bazmeefrom a screenplay by Bazmee and Suresh Nair. The film starsAkshay Kumar,Katrina Kaif,Om Puri,Ranvir Shorey,Neha Dhupia,Javed Jaffrey,Sonu Sood, andSudhanshu Pandey. In the film, Happy Singh (Kumar) is sent toAustraliato reunite Lakhan Singh (Sood), a crime boss, with his ill father but finds himself facing love and trouble instead. The film also featured a song and a music video with American rapperSnoop Dogg.",,,,https://upload.wikimedia.org/wikipedia/en/e/e4/Singhisking.jpg
1535,God Tussi Great Ho,2008,Hindi,,,,,,,
1536,Mumbai Meri Jaan,2008,Hindi,,,,,,,
1537,Maan Gaye Mughal-e-Azam,2008,Hindi,,,"Maan Gaye Mughal-E-Azam, is a 2008 IndianHindi-languagecrime comedy filmabout a group of actors who attempt to prevent an underworld conspiracy from destabilizing the Indian government. The film is set in 1993 after the communal riots that followed thedemolition of the Babri Masjid. The film starsRahul BoseandMallika Sherawatand was directed and written bySanjay Chhel.[2]The movie is loosely based on the 1983 movieTo Be or Not to Bewhich itself was based on the 1942movie of the same name.",,,,https://upload.wikimedia.org/wikipedia/en/3/3c/Maan_Gaye_Mughal-e-Azam.jpg
1538,C Kkompany,2008,Hindi,,,,,,,
1539,Chamku,2008,Hindi,,,,,,,
1540,Mukhbiir,2008,Hindi,,,"Mukhbiir(transl.Informer) is a 2008 IndianHindi-languagespy thrillerfilm directed byMani Shankar. The film revolves around the life and events surrounding an Indianspy. The film stars actorSameer Dattanias the spy, andOm Puri,Sunil Shetty,Sushant Singh,Rahul Dev,Jackie Shroff, andRaima Senplay the supporting roles.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Mukhbiir_Poster.JPG/250px-Mukhbiir_Poster.JPG
1541,Tahaan,2008,Hindi,,,,,,,
1542,Hijack,2008,Hindi,,,Hijackis a 2008 Indianaction thrillerfilm starringShiney AhujaandEsha Deol. The film is written and directed by Kunal Shivdasani and is based on the hijacking ofIndian Airlines Flight 814. The film premiered on 5 September 2008.[2],,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Hijack_poster.jpg/250px-Hijack_poster.jpg
1543,The Last Lear,2008,Hindi,,,,,,,
1544,Saas Bahu Aur Sensex,2008,Hindi,,,"Saas Bahu aur Sensexis an IndianHindifilm which was released on 19 September 2008, directed by Shona Urvashi. It starsKirron Kher,Tanushree Dutta, Ankur Khanna,Farooq Shaikh,Masumeh,Lillete Dubey, and Sharon Prabhakar. The film focuses on the complexities of discovering love in the world of the new Mumbai. The movie is set against the backdrop of the stress of working in financial markets, embarrassing kitty parties, outrageous soap operas, and the ongoing angst and excitement of an ever-emerging India. It is considered part of theMasala filmgenre, which depicts a mixture of action, comedy, romance, and drama/melodrama.[2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/0/00/Saas_Bahu_Aur_Sensex%2C_2008_film.jpg/250px-Saas_Bahu_Aur_Sensex%2C_2008_film.jpg
1545,Drona,2008,Hindi,,,"Dronais a 2008 IndianHindi-languagesuperhero filmdirected byGoldie Behl, starringAbhishek Bachchan,Priyanka Chopra,Kay Kay MenonandJaya Bachchan.Drona's special effects shots were worked on by EyeQube,[2]headed by Charles Darby and David Bush. The movie features Indian martial arts such asKalaripayattu,Chhau,Gatka, andsword fighting.[3]It was filmed inPrague,Bikaner,Maharashtra,Rajasthan, andNamibia.",,,,https://upload.wikimedia.org/wikipedia/en/1/15/Drona_2008_poster.JPG
1546,Roadside Romeo,2008,Hindi,,,,,,,
1547,Fashion,2008,Hindi,,,,,,,
1548,Ek Vivaah... Aisa Bhi,2008,Hindi,,,"Ek Vivaah... Aisa Bhi(English:A Marriage Like This, Too) is a 2008 IndianHindi-languageromantic drama filmdirected byKaushik Ghatakand produced byRajshri Productions, based on a story byAshapurna Devi. The film  starsIsha KoppikarandSonu Sood. It was released on 7 November 2008 to mixed reviews from critics.[2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/EkVivaahAisaBhi.jpg/250px-EkVivaahAisaBhi.jpg
1549,Dasvidaniya,2008,Hindi,,,,,,,
1550,Deshdrohi,2008,Hindi,,,,,,,
1551,Oye Lucky! Lucky Oye!,2008,Hindi,,,"Oye Lucky! Lucky Oye!is a 2008 IndianHindi-languagecrime comedy filmstarringAbhay Deol,Paresh Rawal,Neetu Chandra,Manu Rishi,Manjot SinghandArchana Puran Singh. It was directed byDibakar Banerjee. The film won theNational Film AwardforBest Popular Film. The film is inspired by the real life shenanigans of Devinder Singh alias Bunty, a real-life ""super-chor"", originally fromVikaspuri,Delhi.[1]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Oyelucky.jpg/250px-Oyelucky.jpg
1552,Sorry Bhai!,2008,Hindi,,,,,,,
1553,Dil Kabaddi,2008,Hindi,,,,,,,
1554,Meerabai Not Out,2008,Hindi,,,"Meerabai Not Outis a 2008 IndianHindi-language film directed byChandrakant KulkarnistarringMahesh Manjrekar,Mandira Bedi,Eijaz Khan, andAnupam Kher.  The film was released in India on 5 December 2008.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Meerabainotout.JPG/250px-Meerabainotout.JPG
1555,[2],2008,Hindi,,,,,,,
1556,Jumbo,2008,Hindi,,,"Jumbois a 2008 Indian animatedadventurefilm directed by Kompin Kemgumnird, produced byPercept Picture Companyand features thevoicesofAkshay Kumar,Lara Dutta,Dimple Kapadia,Rajpal Yadav,Asrani, andGulshan Grover. Jayveer Singh, aka Jumbo, is a little elephant who tries to find his father, and the journey of finding his father made him a war elephant.[2]The film is a Hindi remake and  Hindi dubbed version of the 2006Thai filmKhan Kluay, which is based on ""Chao Praya Prab Hongsawadee"" by Ariya Jintapanichkarn.[3]",,,,https://upload.wikimedia.org/wikipedia/en/7/7c/Jumbo_hindi.jpg
1557,3 Idiots,2009,Hindi,,,,,,,
1558,Love Aaj Kal,2009,Hindi,,,"Love Aaj Kal(transl.Love These Days/Love Today and Yesterday)[2]is a 2009 IndianHindi-languageromantic comedy-drama filmwritten and directed byImtiaz Aliand produced bySaif Ali KhanandDinesh Vijanunder the production ofIlluminati FilmsandMaddock Films. Starring Khan andDeepika Padukone,[3]it featuresRishi KapoorandGiselli Monteiroin supporting roles withNeetu Singhin a special appearance. The film follows Jai and Meera's journey, and portrays the feeling of pure love which never changes, although the perspective of realizing one's soulmate has changed over time.[4]",,,,https://upload.wikimedia.org/wikipedia/en/e/e7/Love_Aaj_Kal_2009_poster.jpg
1559,Ajab Prem Ki Ghazab Kahani,2009,Hindi,,,,,,,
1560,Wanted,2009,Hindi,,,"Wantedis a 2009 IndianHindi-languageaction thriller filmdirected byPrabhu Devaand produced byBoney Kapoor. The film, a remake ofTelugufilmPokiri(2006),starsSalman Khan, alongsidePrakash Raj,Ayesha Takia,Vinod Khanna,Mahesh ManjrekarwithArvind Swamy,GovindaandAnil Kapoormaking special appearances. The soundtrack was composed by Sajid–Wajid, while the musical score was handled by Salim–Sulaiman. The cinematography and editing were handled byNirav ShahandSethu Sriramand Dilip Deo, respectively.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Wanted7.jpg/250px-Wanted7.jpg
1561,Kambakkht Ishq,2009,Hindi,,,,,,,
1562,De Dana Dan,2009,Hindi,,,,,,,
1563,New York,2009,Hindi,,,"New Yorkis a 2009 IndianHindi-languagethriller filmdirected byKabir Khanand written by Sandeep Shrivastava from a story by producerAditya Chopraunder theYash Raj Filmsbanner.[2]The film starsJohn Abraham,Neil Nitin Mukesh,Katrina Kaif, andIrrfan Khan. Set against the backdrop of post-9/11 America, the narrative follows three friends studying at the fictional New York State University whose lives are drastically altered in the aftermath of theSeptember 11 attacksand theresulting socio-political fallout.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/New-York-movie-poster.jpg/250px-New-York-movie-poster.jpg
1564,Kaminey,2009,Hindi,,,,,,,
1565,Blue,2009,Hindi,,,"Blueis a 2009 IndianHindi-languageaction-adventure filmco-written and directed by Anthony D'Souza, and produced byDhilin MehtaunderShree Astavinayak Cine Vision Limited. The film starsSanjay Dutt,Akshay Kumar,Lara Dutta,Zayed Khan, andRahul Dev.Katrina KaifandKabir Bediappear in cameo appearances. Loosely based on the Hollywood filmInto the Blue(2005) and its sequelInto the Blue 2: The Reef(2009), it explores a diver, haunted by his past, who must confront it in order to save his younger brother and girlfriend from a gangster, while his employer and good friend coaxes him to recover a lost, sunken treasure which he refuses to.",,,,https://upload.wikimedia.org/wikipedia/en/a/a2/Blue_movie_poster.jpg
1566,All the Best: Fun Begins,2009,Hindi,,,,,,,
1567,Raaz: The Mystery Continues,2009,Hindi,,,"Raaz: The Mystery Continues, shortened asRTMCorRaaz 2, (English:Secret: The Mystery Continues) is a 2009 Indian Hindi-languagesupernatural horror filmdirected byMohit Suri. The film starsEmraan Hashmi,Kangana RanautandAdhyayan SumanwhileJackie Shroffappears in a special appearance. The film is the second installment in theRaaz series, but the story-line is not a direct sequel to the 2002 filmRaaz.[4][5][6]The film deals with issues of the ghosts which are allegedly prevalent in India and the world around us. The film attempts to challenge one's beliefs about paranormal phenomena. Emraan Hashmi plays a painter, named Prithvi, who has an extraordinary gift, the ability to paint the future. His paintings tell Nandita's (Kangana Ranaut) future.[7]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Raaz-The_Mystery_Continues_poster.jpg/250px-Raaz-The_Mystery_Continues_poster.jpg
1568,Victory,2009,Hindi,,,,,,,
1569,Chal Chala Chal,2009,Hindi,,,,,,,
1570,Mere Khwabon Mein Jo Aaye,2009,Hindi,,,"Mere Khwabon Mein Jo Aayeis a 2009 Indian Hindi-languageromanticdramafilm directed byMadhureeta Anandand starringRandeep Hooda,Raima Sen, andArbaaz Khan.[1]The title of the film was based on the song of the same name fromDilwale Dulhania Le Jayenge(1995).[2]",,,,
1571,The Stoneman Murders,2009,Hindi,,,,,,,
1572,Dhoondte Reh Jaaoge,2009,Hindi,,,"Dhoondte Reh Jaoge(English:You Will Keep on Searching) is a 2009 Indianspoofcomedy filmdirected byUmesh Shuklaand produced byUTV Motion Pictures. The film starsKunal Khemu,Paresh Rawal,Sonu Sood,Soha Ali Khan,Dilip JoshiandJohnny Lever. It was released on 6 March 2009 in India, and 20 March 2009, in the United States. The film is directed byUmesh Shuklaand produced byRonnie Screwvala.[1]The music was composed by duoSajid–Wajid.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Dhoondte_Reh_Jaoge_Poster.JPG/250px-Dhoondte_Reh_Jaoge_Poster.JPG
1573,Karma Aur Holi,2009,Hindi,,,,,,,
1574,Little Zizou,2009,Hindi,,,,,,,
1575,Gulaal,2009,Hindi,,,"Gulaal(gulal, Crimson) is a 2009 IndianHindi-languagepoliticaldrama filmdirected byAnurag Kashyap, starringRaj Singh Chaudhary,Kay Kay Menon,Abhimanyu Singh,Deepak Dobriyal, Ayesha Mohan,Jesse Randhawa,Piyush MishraandAditya Srivastava. It explores themes such as pursuit of power, quest for legitimacy, perceived injustices and hypocrisy of the powerful. The film is set in present-dayRajasthan, a state in northwestern India. The plot is provided by student politics of a university and a fictitioussecessionist movementconsisting of formerRajputleaders who have become present-day elite.Gulaalwas initially stalled due to financial concerns but was later released with support fromZee Limelight.[1][2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Gulaal.jpg/250px-Gulaal.jpg
1576,Barah Aana,2009,Hindi,,,,,,,
1577,Firaaq,2009,Hindi,,,,,,,
1578,Straight,2009,Hindi,,,"Straightis a 2009Indianfilm starringVinay PathakandGul Panagin the lead roles. It is directed byParvati Balagopalan, and produced byIdream Productions. The film is also shot in a restaurant in Leicester square, London and some parts are shot in Wembley. This movie marks the debut of a new actor named Anuj who plays a part in the love triangle. It also featuresSnigdha Pandey,Siddharth Makkar, Rasik Dave,Ketki DaveandDamandeep Singhin supporting roles.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Straight_%28film%29.jpg/250px-Straight_%28film%29.jpg
1579,Ek: The Power of One,2009,Hindi,,,,,,,
1580,Pal Pal Dil Ke Ssaat,2009,Hindi,,,,,,,
1581,[3],2009,Hindi,,,,,,,
1582,[4],2009,Hindi,,,,,,,
1583,[6],2009,Hindi,,,,,,,
1584,[7],2009,Hindi,,,,,,,
1585,[9],2009,Hindi,,,,,,,
1586,Zor Lagaa Ke...Haiya!,2009,Hindi,,,,,,,
1587,Paying Guests,2009,Hindi,,,,,,,
1588,Shortkut,2009,Hindi,,,"Shortkut(also known asShort Kut: The Con Is On) is a 2009 IndianHindi-languagecomedy filmdirected byNeeraj Voraand produced byAnil Kapoorunder Anil Kapoor Films Company. The film starsAkshaye Khanna,Arshad Warsi, andAmrita Raoin lead roles. It was released on 10 July 2009 worldwide[1]to mostly negative reviews from critics.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Shortkut.jpg/250px-Shortkut.jpg
1589,Chal Chalein,2009,Hindi,,,,,,,
1590,Teree Sang,2009,Hindi,,,"Teree Sangis a 2009 Indian Hindi-languagecoming of ageromanticfilm directed bySatish Kaushik, starringRuslaan MumtazandSheena Shahabadiin her first role.[1]Teree Sangexplores the issue ofteen pregnancy.[2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Teree_Sang_Movie_Poster.jpg/250px-Teree_Sang_Movie_Poster.jpg
1591,Life Partner,2009,Hindi,,,,,,,
1592,Kisaan,2009,Hindi,,,,,,,
1593,Love Khichdi,2009,Hindi,,,"Love Khichdiis a 2009 IndianHindi-languageromantic comedyfilm directed by Srinivas Bhashyam.[1]The film starsRandeep Hooda,Rituparna Sengupta,Sadha,Divya Dutta,Sonali Kulkarni, andRiya Sen.[1]The film was released on 28 August 2009.[2][3][4]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Love_Khichdi_Movie_Poster.jpg/250px-Love_Khichdi_Movie_Poster.jpg
1594,Toss,2009,Hindi,,,Tossis a 2009 IndianHindi-language film directed by Ramesh Khatkar.[2]Toss isRannvijay Singh's debut film.,,,,https://upload.wikimedia.org/wikipedia/en/8/8d/Toss_Movie_Poster.jpg
1595,Yeh Mera India,2009,Hindi,,,,,,,
1596,Quick Gun Murugun,2009,Hindi,,,"Quick Gun Murugun: Misadventures of an Indian Cowboyis a 2009 Indian English-languagecomedy Westernfilm directed byShashanka Ghoshand written by Rajesh Devraj. The film starsRajendra Prasadas the title character alongsideNassar,RambhaandAnuradha Menon. It is a spoof on Indian western films, featuring songs,melodramaand action sequences including a duel in a traffic jam.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Quick_Gun_Murugun_2009_poster.jpg/250px-Quick_Gun_Murugun_2009_poster.jpg
1597,Chintu Ji,2009,Hindi,,,,,,,
1598,Fox,2009,Hindi,,,"Foxis a 2009 IndianHindi-languagethriller filmwritten and directed byDeepak Tijori, starringSunny Deol,Arjun Rampal,Udita Goswami, andSagarika Ghatge. It is an action thriller movie and is about a cat-and-mouse chase between a young, successful criminal lawyer and a mysterious stranger (Fox) who is controlling and threatening his life. The film was released on 6 September 2009 and is plagiarized from the filmA Murder of Crows(1999).[1]The film was a disaster at the box office.[2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Fox_film.jpg/250px-Fox_film.jpg
1599,Baabarr,2009,Hindi,,,,,,,
1600,Vaada Raha,2009,Hindi,,,,,,,
1601,Wanted,2009,Hindi,,,"Wantedis a 2009 IndianHindi-languageaction thriller filmdirected byPrabhu Devaand produced byBoney Kapoor. The film, a remake ofTelugufilmPokiri(2006),starsSalman Khan, alongsidePrakash Raj,Ayesha Takia,Vinod Khanna,Mahesh ManjrekarwithArvind Swamy,GovindaandAnil Kapoormaking special appearances. The soundtrack was composed by Sajid–Wajid, while the musical score was handled by Salim–Sulaiman. The cinematography and editing were handled byNirav ShahandSethu Sriramand Dilip Deo, respectively.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Wanted7.jpg/250px-Wanted7.jpg
1602,[11],2009,Hindi,,,,,,,
1603,Wake Up Sid,2009,Hindi,,,,,,,
1604,Blue,2009,Hindi,,,"Blueis a 2009 IndianHindi-languageaction-adventure filmco-written and directed by Anthony D'Souza, and produced byDhilin MehtaunderShree Astavinayak Cine Vision Limited. The film starsSanjay Dutt,Akshay Kumar,Lara Dutta,Zayed Khan, andRahul Dev.Katrina KaifandKabir Bediappear in cameo appearances. Loosely based on the Hollywood filmInto the Blue(2005) and its sequelInto the Blue 2: The Reef(2009), it explores a diver, haunted by his past, who must confront it in order to save his younger brother and girlfriend from a gangster, while his employer and good friend coaxes him to recover a lost, sunken treasure which he refuses to.",,,,https://upload.wikimedia.org/wikipedia/en/a/a2/Blue_movie_poster.jpg
1605,Main Aurr Mrs Khanna,2009,Hindi,,,,,,,
1606,Fruit and Nut,2009,Hindi,,,,,,,
1607,[12],2009,Hindi,,,,,,,
1608,Aladin,2009,Hindi,,,,,,,
1609,Jail,2009,Hindi,,,,,,,
1610,Aao Wish Karein,2009,Hindi,,,"Aao Wish Karein(transl.Come, Make a Wish) is a 2009 Indianfantasy comedyfilm directed by Glen Barreto. The film starsAftab ShivdasaniandAamna Shariff. It was released on 13 November 2009. It is loosely based on the 1988 American filmBig.[a]",,,,https://upload.wikimedia.org/wikipedia/en/e/e1/Aao_Wish_Karein.jpg
1611,[13],2009,Hindi,,,,,,,
1612,Marega Salaa,2009,Hindi,,,"This is a list of films released in 2009. During the year, a producers' strike began after the release of8 x 10 Tasveerand lasted until the beginning of June.[1]",,,,
1613,Dabangg,2010,Hindi,,,"Dabangg(transl.Fearless) is a 2010 IndianHindi-languageaction comedy filmdirected byAbhinav Singh Kashyapand produced byMalaika AroraandArbaaz Khanunder Arbaaz Khan Productions withDhilin MehtaunderShree Ashtavinayak Cine Vision. The film starsSalman Khan,Sonakshi Sinha,Arbaaz KhanandSonu Soodin the lead roles, whileOm Puri,Dimple Kapadia,Vinod Khanna,Anupam Kher,Mahesh ManjrekarandMahie Gillfeature in supporting roles. The film marks the debut of Sinha as an actress, Arbaaz Khan as a producer and Kashyap as a director. Arora makes a special appearance in the song ""Munni Badnaam Hui"".",,,,https://upload.wikimedia.org/wikipedia/en/7/73/Dabangg_poster.jpg
